panel,chrom,window_start,window_end,n_snps,pi,theta_w,tajima_d
Set1,2,17000668,18000667,1378,0.000466151375598273,0.0002194501451537337,3.5274357215976715
Set1,2,18000668,19000667,1743,0.0005929615724027176,0.0002775773606697807,3.5678513810970847
Set1,2,19000668,20000667,1000,0.00035068064733180244,0.0001592526452494439,3.7666314673552392
Set1,2,20000668,21000667,1470,0.0004847886888380285,0.00023410138851668254,3.3608547331924457
Set1,2,21000668,22000667,996,0.00031113691530466843,0.00015861563466844613,3.0130764553675418
Set1,2,22000668,23000667,1184,0.0003615934165588148,0.00018855513197534157,2.8778744870852453
Set1,2,23000668,24000667,1729,0.0005614412513201516,0.0002753478236362885,3.2626243464773155
Set1,2,24000668,25000667,3925,0.0010393433820303057,0.0006250666326040673,2.084507171199867
Set1,2,25000668,26000667,2211,0.0007232244266027032,0.0003521075986465204,3.311676555633448
Set1,2,26000668,27000667,1422,0.0004587654897743572,0.00022645726154470923,3.219217503811044
Set1,2,27000668,28000667,843,0.00030409909994155975,0.00013424997994528122,3.960811463623429
Set1,2,28000668,29000667,1067,0.00034924294075198623,0.00016992257248115664,3.3078639082848382
Set1,2,29000668,30000667,1748,0.0005655660536013826,0.00027837362389602794,3.2396589250652075
Set1,2,30000668,31000667,1475,0.00045987052464147883,0.00023489765174292975,3.005922920688224
Set1,2,31000668,32000667,971,0.0003346029762074835,0.00015463431853721002,3.6463742523313964
Set1,2,32000668,33000667,840,0.0002940298858831696,0.00013377222200953287,3.7504112475472193
Set1,2,33000668,34000667,1316,0.00043266353202166225,0.00020957648114826817,3.339503803114832
Set1,2,34000668,35000667,1525,0.0005001349963286378,0.00024286028400540195,3.325177348114595
Set1,2,35000668,35935679,1412,0.00047755260326248723,0.00024049395632592396,3.093234864558685
Set1,3,1403,1001402,758,0.00022216092900203665,0.00012071350509907847,2.6292723088951937
Set1,3,1001403,2001402,935,0.0002812543212796341,0.00014890122330823004,2.784332258751078
Set1,3,2001403,3001402,1027,0.00030270170923918003,0.00016355246667117888,2.6663335721549264
Set1,3,3001403,4001402,1190,0.0003549155593105555,0.00018951064784683826,2.7371080452256704
Set1,3,4001403,5001402,1514,0.0004403489799661379,0.00024110850490765808,2.5937552463619435
Set1,3,5001403,6001402,1392,0.00046442050814507685,0.00022167968218722591,3.4360249074600073
Set1,3,6001403,7001402,1256,0.000437282909174068,0.00020002132243330154,3.7206875911085824
Set1,3,7001403,8001402,1417,0.00047871803197491294,0.00022566099831846203,3.5190751988254423
Set1,3,8001403,9001402,1564,0.000548194747480972,0.00024907113717013025,3.7699596904141215
Set1,3,9001403,10001402,1324,0.0004443885715378012,0.00021085050231026373,3.474905867421849
Set1,3,10001403,11001402,1454,0.00045980150872686556,0.00023155334619269144,3.093581163161296
Set1,3,11001403,12001402,1050,0.00035505547045614616,0.0001672152775119161,3.5208626501124196
Set1,3,12001403,13001402,993,0.0003471002548021878,0.00015813787673269781,3.7441965325915385
Set1,3,13001403,14001402,1180,0.000359461283197522,0.00018791812139434382,2.8626391171402807
Set1,3,14001403,15001402,1270,0.00043152653842718,0.00020225085946679375,3.555973794741035
Set1,3,15001403,16001402,1543,0.0004936105701053629,0.0002457268316198919,3.1665484419437813
Set1,3,16001403,17001402,1866,0.0006258785643371664,0.00029716543603546235,3.4741702955162284
Set1,3,17001403,18001402,1199,0.0004228816793150446,0.00019094392165408322,3.80939781143447
Set1,3,18001403,19001402,1203,0.0003927088610128337,0.00019158093223508102,3.2924316707125794
Set1,3,19001403,20001402,1268,0.0004013619012981501,0.00020193235417629486,3.097931879299487
Set1,3,20001403,21001402,1475,0.00045705648705574487,0.00023489765174292975,2.9683238094280395
Set1,3,21001403,22001402,1560,0.0005254333174187776,0.0002484341265891325,3.5000410128249566
Set1,3,22001403,23001402,1554,0.0005224712806837914,0.00024747861071763584,3.488060470671343
Set1,3,23001403,24001402,1104,0.00039092382564210904,0.00017581492035538608,3.835651947308887
Set1,3,24001403,25001402,943,0.00033050853914157576,0.00015017524447022562,3.7616833781688945
Set1,3,25001403,26001402,936,0.00028110620633369957,0.0001490604759534795,2.774913968096713
Set1,3,26001403,27001402,838,0.0002810580554145561,0.000133453716719034,3.46248891082616
Set1,3,27001403,28001402,1127,0.00044076405158681773,0.00017947773119612328,4.564385682823979
Set1,3,28001403,29001402,1173,0.0004255767245776532,0.0001868033528775977,4.008226098137084
Set1,3,29001403,30001402,1319,0.0004735788600931087,0.0002100542390840165,3.935895763427261
Set1,3,30001403,31001402,1224,0.00043708324999152146,0.00019492523778531933,3.896351191833549
Set1,3,31001403,32001402,1108,0.0004043975722492364,0.00017645193093638383,4.049938511329958
Set1,3,32001403,33001402,1008,0.000375251887805044,0.00016052666641143946,4.191671304851713
Set1,3,33001403,34001402,993,0.00039440890556975114,0.00015813787673269781,4.681594166846304
Set1,3,34001403,35001402,1422,0.000485891626681064,0.00022645726154470923,3.5951186735901888
Set1,3,35001403,36001402,1813,0.000564910376586868,0.0002887250458372418,3.0041023931458355
Set1,3,36001403,36413185,611,0.0004967965514283032,0.0002362976768040697,3.4436500101500394
Set1,4,5834,1005833,2224,0.000675318150116499,0.0003541778830347632,2.848995040446035
Set1,4,1005834,2005833,1508,0.0004498870184449299,0.00024015298903616141,2.7411903908975934
Set1,4,2005834,3005833,957,0.0002713948243158809,0.0001524047815037178,2.445963454262662
Set1,4,3005834,4005833,670,0.00018926441916636305,0.00010669927231712741,2.418886087982786
Set1,4,4005834,5005833,1961,0.0005280881467684569,0.0003122944373341595,2.1705152704923916
Set1,4,5005834,6005833,1614,0.0004904142241560024,0.0002570337694326025,2.850534928406218
Set1,4,6005834,7005833,1333,0.00046736192762242924,0.00021228377611750873,3.769879109957302
Set1,4,7005834,8005833,630,0.00020678637454718576,0.00010032916650714966,3.315322198370214
Set1,4,8005834,9005833,794,0.00025120077324211994,0.00012644660032805845,3.0876374504447566
Set1,4,9005834,10005833,706,0.00021585594771185874,0.0001124323675461074,2.87654312402365
Set1,4,10005834,11005833,700,0.00021849513835720097,0.00011147685167461073,3.0018572504382917
Set1,4,11005834,12005833,1143,0.00038791548241984926,0.00018202577352011438,3.5465384090303713
Set1,4,12005834,13005833,894,0.00033517614719501916,0.00014237186485300285,4.24104201553128
Set1,4,13005834,14005833,1504,0.00048020854519234654,0.00023951597845516364,3.154152499295585
Set1,4,14005834,15005833,770,0.000279341429827379,0.0001226245368420718,3.9988288408166905
Set1,4,15005834,16005833,239,9.933953009478978e-05,3.8061382214617094e-05,4.967398473843403
Set1,4,16005834,17005833,848,0.0002857958222782511,0.00013504624317152843,3.4948108833616525
Set1,4,17005834,18005833,792,0.00023747862081720855,0.00012612809503755956,2.7628162727646943
Set1,4,18005834,19005833,819,0.00027963363876359323,0.00013042791645929454,3.5807630911925092
Set1,4,19005834,20005833,1512,0.00044386011145993847,0.00024078999961715916,2.6470956545910878
Set1,4,20005834,21005833,1753,0.0005401028531956408,0.00027916988712227517,2.935068765713451
Set1,4,21005834,22005833,2212,0.0005758374759677381,0.00035226685129176994,1.9941419395040048
Set1,4,22005834,23005833,1553,0.00045485221633791183,0.0002473193580723864,2.6340767306086375
Set1,4,23005834,24005833,1109,0.00034732564051933717,0.0001766111835816333,3.0303821571958593
Set1,4,24005834,25005833,1187,0.00041081714680426363,0.00018903288991108992,3.679306210130773
Set1,4,25005834,26005833,780,0.0002609199917536626,0.00012421706329456624,3.443709944609625
Set1,4,26005834,27005833,411,0.00010940137820767775,6.545283719752144e-05,2.089282174094823
Set1,4,27005834,28005833,910,0.0003324428439478031,0.00014491990717699395,4.052738416490302
Set1,4,28005834,29005833,1171,0.000367015631232877,0.0001864848475870988,3.0356771048305853
Set1,4,29005834,30005833,1296,0.0004462000637283075,0.0002063914282432793,3.6450044890858018
Set1,4,30005834,31005833,1261,0.000432138895135649,0.00020081758565954877,3.6132062885626794
Set1,4,31005834,32005833,3178,0.0008786344209048234,0.0005061049066027327,2.3143545095603617
Set1,4,32005834,33005833,1454,0.0004373265293575174,0.00023155334619269144,2.7889645912357963
Set1,4,33005834,34005833,666,0.00023324637492659064,0.00010606226173612964,3.748288060697953
Set1,4,34005834,35005833,659,0.00023871522181577803,0.00010494749321938353,3.9838796689891707
Set1,4,35005834,35498858,385,0.0002966729155035765,0.00012435934977138259,4.307991118104773
Set1,5,7331,1007330,2458,0.0007489168455776994,0.00039144300202313307,2.870030198504802
Set1,5,1007331,2007330,1772,0.0005701682752106538,0.0002821956873820146,3.204585455403398
Set1,5,2007331,3007330,1863,0.0005179838363541371,0.000296687678099714,2.3426362118725117
Set1,5,3007331,4007330,1365,0.0004512132137009551,0.00021737986076549091,3.3751722978365466
Set1,5,4007331,5007330,996,0.0003362815422164999,0.00015861563466844613,3.509811619214885
Set1,5,5007331,6007330,1019,0.0003552589461006469,0.00016227844550918333,3.726721314919158
Set1,5,6007331,7007330,1579,0.0005274675793518799,0.00025145992684887195,3.445679140333982
Set1,5,7007331,8007330,1471,0.00048721113054991044,0.00023426064116193197,3.3888987159136117
Set1,5,8007331,9007330,1163,0.00047066125729568317,0.00018521082642510326,4.832808312153359
Set1,5,9007331,10007330,803,0.00026712764665924284,0.00012787987413530346,3.4079612139332007
Set1,5,10007331,11007330,834,0.0002253102329854138,0.0001328167061380362,2.1800493232459774
Set1,5,11007331,12007330,459,0.00016262626124059892,7.309696416949475e-05,3.8158026929640534
Set1,5,12007331,13007330,466,0.00016671807535971993,7.421173268624086e-05,3.8840823980027857
Set1,5,13007331,14007330,816,0.00031528014704236123,0.00012995015852354625,4.4639563641461555
Set1,5,14007331,15007330,1229,0.0004282760304594289,0.00019572150101156654,3.7266682513487503
Set1,5,15007331,16007330,1173,0.0003731137583067702,0.0001868033528775977,3.127544014136551
Set1,5,16007331,17007330,1428,0.0004380723617748192,0.0002274127774162059,2.906997766908537
Set1,5,17007331,18007330,928,0.00026244518849678083,0.00014778645479148394,2.4301911051038254
Set1,5,18007331,19007330,1342,0.00045746512163552907,0.00021371704992475372,3.578358152776
Set1,5,19007331,20007330,1395,0.0004925323193438889,0.00022215744012297423,3.8189868950927943
Set1,5,20007331,21007330,1031,0.00036070961787586117,0.00016418947725217666,3.7511167935370806
Set1,5,21007331,22007330,873,0.0002451171861379525,0.00013902755930276454,2.389430707516332
Set1,5,22007331,23007330,1024,0.00028820746486745563,0.00016307470873543056,2.4047448841643644
Set1,5,23007331,24007330,1068,0.0003348426215669746,0.00017008182512640607,3.0364556676672
Set1,5,24007331,25007330,773,0.00025166611423575085,0.00012310229477782014,3.2678174146949392
Set1,5,25007331,26007330,669,0.00024655684044480423,0.00010654001967187797,4.108116895203022
Set1,5,26007331,27007330,657,0.00022764544792453303,0.00010462898792888464,3.6747539851940982
Set1,5,27007331,28007330,1162,0.0004166402640770364,0.0001850515737798538,3.924263945696917
Set1,5,28007331,29007330,1252,0.0004189890837501667,0.00019938431185230376,3.4547560826764667
Set1,5,29007331,29929750,995,0.00033853626216257085,0.0001717833329971127,3.041697239955468
Set1,6,111862,1111861,1382,0.0004235802193167224,0.00022008715573473148,2.9012362587773435
Set1,6,1111862,2111861,1840,0.0005318934430937623,0.0002930248672589768,2.560180399034373
Set1,6,2111862,3111861,1008,0.00030894691895012817,0.00016052666641143946,2.897325752361738
Set1,6,3111862,4111861,1136,0.0004034771571923128,0.00018091100500336826,3.8573181776258436
Set1,6,4111862,5111861,1469,0.00046774299884635556,0.0002339421358714331,3.1365922132686337
Set1,6,5111862,6111861,1535,0.00043089933766933216,0.0002444528104578964,2.3941021217565064
Set1,6,6111862,7111861,1788,0.0006315398099560107,0.0002847437297060057,3.824740489362987
Set1,6,7111862,8111861,1257,0.00041509508444478307,0.000200180575078551,3.3675746797707906
Set1,6,8111862,9111861,967,0.00036352755074558867,0.00015399730795621224,4.262797462625587
Set1,6,9111862,10111861,1400,0.0004173887864657222,0.00022295370334922147,2.7365799462178906
Set1,6,10111862,11111861,1992,0.0005554388371865939,0.00031723126933689227,2.3587667108640797
Set1,6,11111862,12111861,1339,0.00042860072603626,0.00021323929198900537,3.1686837733856907
Set1,6,12111862,13111861,999,0.00032303328629020007,0.00015909339260419445,3.2289749573208377
Set1,6,13111862,14111861,1263,0.00037977413058000513,0.00020113609095004766,2.7858998203634147
Set1,6,14111862,15111861,1081,0.00039291084168557167,0.00017215210951464886,4.019765218161641
Set1,6,15111862,16111861,1284,0.00047735095239590035,0.00020448039650028597,4.186146243850046
Set1,6,16111862,17111861,1324,0.0004940337705523715,0.00021085050231026373,4.213596539635021
Set1,6,17111862,18111861,1719,0.0005107299352770581,0.0002737552971837941,2.718146924139205
Set1,6,18111862,19111861,525,0.0001450271210017765,8.360763875595805e-05,2.291721937713751
Set1,6,19111862,20111861,1397,0.00045886626314480455,0.00022247594541347315,3.3341990514640076
Set1,6,20111862,21111861,1321,0.0004403294933950289,0.0002103727443745154,3.429359366134464
Set1,6,21111862,22111861,1246,0.0004717657944213789,0.0001984287959808071,4.320679540531677
Set1,6,22111862,23111861,1289,0.0004165152381353954,0.00020527665972653317,3.2281191733701373
Set1,6,23111862,24111861,1416,0.0005005642515118647,0.00022550174567321254,3.827780749803944
Set1,6,24111862,25111861,1459,0.0004836541370419677,0.00023234960941893865,3.3944446000724997
Set1,6,25111862,26111861,911,0.00025252483584675456,0.00014507915982224338,2.3195766110315037
Set1,6,26111862,27111861,1774,0.0005804680973537262,0.0002825141926725135,3.31193086360364
Set1,6,27111862,28111861,1544,0.0005045128031291258,0.00024588608426514137,3.3016499230503573
Set1,6,28111862,29111861,1445,0.0004963392690062263,0.00023012007238544643,3.6306211527295496
Set1,6,29111862,30111861,1214,0.0004018739556978722,0.0001933327113328249,3.382980375293735
Set1,6,30111862,31111861,1127,0.0003318741970508625,0.00017947773119612328,2.6621992526062543
Set1,6,31111862,31236551,92,0.0002277651482826562,0.0001175013502522162,2.806846504796758
Set1,7,12045,1012044,1560,0.0005102208591926615,0.0002484341265891325,3.307823022809101
Set1,7,1012045,2012044,1168,0.0003810340066353714,0.00018600708965135047,3.287821285013101
Set1,7,2012045,3012044,587,0.00022282993888858902,9.348130276142357e-05,4.3208289703237766
Set1,7,3012045,4012044,576,0.00019430783224387032,9.172952366367968e-05,3.491459946504957
Set1,7,4012045,5012044,662,0.00022296517512743509,0.00010542525115513186,3.4848362033186326
Set1,7,5012045,6012044,796,0.0003135332890673138,0.00012676510561855734,4.610927782864437
Set1,7,6012045,7012044,673,0.00023895134457878298,0.00010717703025287573,3.8434688779259614
Set1,7,7012045,8012044,1541,0.0004874587160918037,0.00024540832632939305,3.0960314349070557
Set1,7,8012045,9012044,1556,0.0005010265485002446,0.0002477971160081347,3.20789594219984
Set1,7,9012045,10012044,1015,0.00035499263150845663,0.00016164143492818555,3.748523134268152
Set1,7,10012045,11012044,952,0.00032906391931441674,0.00015160851827747057,3.6668385212747174
Set1,7,11012045,12012044,1145,0.0003177665112147163,0.00018234427881061327,2.3286489553936227
Set1,7,12012045,13012044,1035,0.0002821259307432829,0.00016482648783317443,2.2303644304693786
Set1,7,13012045,14012044,1218,0.0003391915294878476,0.00019396972191382267,2.3480998924091305
Set1,7,14012045,15012044,680,0.00021434998251389242,0.00010829179876962185,3.0617914394449626
Set1,7,15012045,16012044,1754,0.0005566506301411648,0.00027932913976752463,3.1176394128692246
Set1,7,16012045,17012044,1829,0.0005870752679814781,0.0002912730881612329,3.1894073520837787
Set1,7,17012045,18012044,943,0.00028202002198418,0.00015017524447022562,2.750231503153544
Set1,7,18012045,19012044,1453,0.00047674066032645787,0.000231394093547442,3.327606647971354
Set1,7,19012045,20012044,1774,0.0005776038040307223,0.0002825141926725135,3.2800925781848944
Set1,7,20012045,21012044,1462,0.0004837338629944853,0.00023282736735468697,3.3821375250707097
Set1,7,21012045,22012044,1827,0.0005838493011013117,0.000290954582870734,3.1615061375359086
Set1,7,22012045,23012044,2140,0.0006665114989829171,0.00034080066083380997,3.0027009209148563
Set1,7,23012045,24012044,1254,0.0004210498027583161,0.00019970281714280265,3.4766322964816636
Set1,7,24012045,25012044,1254,0.0004421687680318531,0.00019970281714280265,3.8083417007641835
Set1,7,25012045,26012044,1227,0.0003982884215183888,0.00019540299572106767,3.2565012630424204
Set1,7,26012045,27012044,1529,0.00048769039652546165,0.00024349729458639972,3.147872656896978
Set1,7,27012045,28012044,880,0.00029144985833568524,0.00014014232781951063,3.3809064673411844
Set1,7,28012045,29012044,837,0.00027095257672401206,0.00013329446407378456,3.233006563301221
Set1,7,29012045,29671894,750,0.00027678692230567297,0.00018101005370475552,1.6553058345856015
Set1,8,3335,1003334,2051,0.0006622237128113912,0.00032662717540660945,3.2277635979864314
Set1,8,1003335,2003334,1079,0.0003449587717860043,0.00017183360422414997,3.1582286665451256
Set1,8,2003335,3003334,1430,0.00047132749185383425,0.00022773128270670479,3.356821733301615
Set1,8,3003335,4003334,1480,0.0004857865176833101,0.00023569391496917698,3.3303031403033567
Set1,8,4003335,5003334,1146,0.00035203474585280225,0.0001825035314558627,2.912636139608823
Set1,8,5003335,6003334,1945,0.0005695654386950876,0.00030974639501016836,2.63477776085907
Set1,8,6003335,7003334,1152,0.0003384085905619429,0.00018345904732735936,2.6483096521693903
Set1,8,7003335,8003334,1426,0.0004374471450175147,0.00022709427212570698,2.9068223540961196
Set1,8,8003335,9003334,1908,0.000645550385667044,0.00030385404713593897,3.5321006922045375
Set1,8,9003335,10003334,1654,0.0005579357168100427,0.00026340387524258023,3.510705788818215
Set1,8,10003335,11003334,2220,0.0006874258640650044,0.0003535408724537655,2.967384933795508
Set1,8,11003335,12003334,1525,0.00041780473938901337,0.00024286028400540195,2.26109023683977
Set1,8,12003335,13003334,924,0.0002559757090103412,0.00014714944421048617,2.316503780550962
Set1,8,13003335,14003334,1040,0.00030595129603673365,0.00016562275105942167,2.655479074298315
Set1,8,14003335,15003334,1320,0.00037964853584324045,0.00021021349172926595,2.5287024567602345
Set1,8,15003335,16003334,1517,0.00042095879664449937,0.0002415862628434064,2.3305073302126087
Set1,8,16003335,17003334,1179,0.0003350473489235412,0.00018775886874909434,2.459963308701056
Set1,8,17003335,18003334,2272,0.0006790510081946098,0.0003618220100067365,2.7549692675420303
Set1,8,18003335,19003334,1949,0.0006272937374845715,0.00031038340559116613,3.2071513016816655
Set1,8,19003335,20003334,2280,0.0007136380157164505,0.0003630960311687321,3.033616877453593
Set1,8,20003335,21003334,2017,0.0006767021847588014,0.0003212125854681283,3.476587676499319
Set1,8,21003335,22003334,1127,0.0003683466857867028,0.00017947773119612328,3.299333661915947
Set1,8,22003335,23003334,493,0.0001641848448139064,7.851155410797585e-05,3.402129541888684
Set1,8,23003335,24003334,489,0.00015646224587633736,7.787454352697807e-05,3.146029646621809
Set1,8,24003335,25003334,914,0.0002725227183554747,0.00014555691775799173,2.732036127417276
Set1,8,25003335,26003334,1321,0.0004452572811594283,0.0002103727443745154,3.502847772959429
Set1,8,26003335,27003334,2300,0.0007213004829873471,0.000366281084073721,3.0457062523192464
Set1,8,27003335,28003334,2427,0.0007500734497264068,0.0003865061700204004,2.956159581110509
Set1,8,28003335,28441981,432,0.000315471924516901,0.0001568394238368432,3.148969199126532
Set1,9,40442,1040441,1168,0.00036470932288693573,0.00018600708965135047,3.0126149518093017
Set1,9,1040442,2040441,1157,0.0003618479850308745,0.0001842553105536066,3.022252114293512
Set1,9,2040442,3040441,954,0.0002999338095397081,0.00015192702356796949,3.051950511160442
Set1,9,3040442,4040441,1232,0.0003908780239049132,0.00019619925894731488,3.1121458884787594
Set1,9,4040442,5040441,1065,0.000326660303047707,0.00016960406719065775,2.902580205157957
Set1,9,5040442,6040441,1697,0.0004880471883144138,0.00027025173898830626,2.530449341886879
Set1,9,6040442,7040441,2255,0.0006249314773931112,0.000359114715037496,2.3258455142577072
Set1,9,7040442,8040441,2356,0.0006368283164799057,0.0003751992322076898,2.1912745773755886
Set1,9,8040442,9040441,840,0.00027301902710946403,0.00013377222200953287,3.2587070808892995
Set1,9,9040442,10040441,1292,0.00038820982612029515,0.00020575441766228152,2.781809218594951
Set1,9,10040442,11040441,1265,0.0004129278738009605,0.00020145459624054652,3.2927788529299806
Set1,9,11040442,12040441,1557,0.00047198146455669303,0.00024795636865338416,2.836120187788831
Set1,9,12040442,13040441,1368,0.00044595272476204297,0.00021785761870123926,3.2851519970565386
Set1,9,13040442,14040441,885,0.00023056050287343665,0.00014093859104575784,1.991315045819536
Set1,9,14040442,15040441,1641,0.0005354555545491994,0.00026133359085433745,3.2932342582233067
Set1,9,15040442,16040441,1191,0.00040170578389408986,0.0001896699004920877,3.5058200474461856
Set1,9,16040442,17040441,1428,0.00044019173872532916,0.0002274127774162059,2.93624411751313
Set1,9,17040442,18040441,1335,0.00044826975533604724,0.0002126022814080076,3.4778040622236333
Set1,9,18040442,19040441,945,0.00031989404583344,0.00015049374976072448,3.5261857219267565
Set1,9,19040442,20040441,1448,0.000455192161281882,0.00023059783032119478,3.056628977057427
Set1,9,20040442,21040441,1263,0.00041246029384910034,0.00020113609095004766,3.2956477809230473
Set1,9,21040442,22040441,1082,0.00033886410526460495,0.0001723113621598983,3.029945770318812
Set1,9,22040442,22939725,1025,0.000375433183134769,0.00018151547384439177,3.3480387351462735
Set1,10,5937,1005936,1519,0.00046468059164323893,0.00024190476813390528,2.890628388069531
Set1,10,1005937,2005936,1430,0.0004456604937888546,0.00022773128270670479,3.00312354877406
Set1,10,2005937,3005936,1926,0.0005857418634120404,0.000306720594750429,2.857345169329444
Set1,10,3005937,4005936,1454,0.0004611903712620904,0.00023155334619269144,3.1124052313574584
Set1,10,4005937,5005936,1356,0.00046632975426026164,0.0002159465869582459,3.637953315484798
Set1,10,5005937,6005936,1186,0.0003975029431136569,0.00018887363726584046,3.463977281565179
Set1,10,6005937,7005936,1392,0.00043652672843881574,0.00022167968218722591,3.0411851788905833
Set1,10,7005937,8005936,1430,0.0004461736944394283,0.00022773128270670479,3.0101955927250796
Set1,10,8005937,9005936,1293,0.00043066865999323947,0.00020591367030753098,3.4240903725119787
Set1,10,9005937,10005936,1793,0.000606517378602646,0.00028553999293225293,3.530147196604987
Set1,10,10005937,11005936,1305,0.00041250251716602927,0.00020782470205052428,3.0896547705410464
